index,driver_a_v,driver_a_i,measurement_a_v,driver_b_v,driver_b_i,time,driver_a_v_set,driver_a_i_set,driver_b_v_set
23,0.23232323232323235,1.0000053496311885,2.3710771563603085e-12,0.23263030303030308,1.0000053496311885,2024-07-19 16:41:12,0.23232323232323235,,3.1
24,0.24242424242424243,1.0000055822144867,6.510689459345931e-12,0.24272727272727276,1.0000055822144867,2024-07-19 16:41:13,0.24242424242424243,,3.1
25,0.25252525252525254,1.000005814797839,1.78775613109111e-11,0.25282424242424245,1.000005814797839,2024-07-19 16:41:14,0.25252525252525254,,3.1
26,0.26262626262626265,1.0000060473812455,4.90896087756506e-11,0.26292121212121217,1.0000060473812455,2024-07-19 16:41:15,0.26262626262626265,,3.1
27,0.27272727272727276,1.000006279964706,1.347940945471325e-10,0.2730181818181819,1.000006279964706,2024-07-19 16:41:16,0.27272727272727276,,3.1
28,0.2828282828282829,1.0000065125482207,3.701281875172532e-10,0.28311515151515154,1.0000065125482207,2024-07-19 16:41:17,0.2828282828282829,,3.1
29,0.29292929292929293,1.0000067451317893,1.016326980783406e-09,0.29321212121212126,1.0000067451317893,2024-07-19 16:41:18,0.29292929292929293,,3.1
30,0.30303030303030304,1.0000069777154121,2.790710260765653e-09,0.303309090909091,1.0000069777154121,2024-07-19 16:41:19,0.30303030303030304,,3.1
31,0.31313131313131315,1.0000072102990891,7.662950883595738e-09,0.31340606060606063,1.0000072102990891,2024-07-19 16:41:20,0.31313131313131315,,3.1
32,0.32323232323232326,1.00000744288282,2.104153074235338e-08,0.32350303030303035,1.00000744288282,2024-07-19 16:41:21,0.32323232323232326,,3.1
33,0.33333333333333337,1.0000076754666052,5.777748185595394e-08,0.33360000000000006,1.0000076754666052,2024-07-19 16:41:22,0.33333333333333337,,3.1
34,0.3434343434343435,1.0000079080504445,1.5864992126228165e-07,0.3436969696969697,1.0000079080504445,2024-07-19 16:41:23,0.3434343434343435,,3.1
35,0.3535353535353536,1.0000081406343377,4.3563326533686964e-07,0.35379393939393944,1.0000081406343377,2024-07-19 16:41:24,0.3535353535353536,,3.1
36,0.36363636363636365,1.0000083732182852,1.1961950474749693e-06,0.36389090909090915,1.0000083732182852,2024-07-19 16:41:25,0.36363636363636365,,3.1
37,0.37373737373737376,1.0000086058022866,3.2845992385499703e-06,0.3739878787878788,1.0000086058022866,2024-07-19 16:41:26,0.37373737373737376,,3.1
38,0.38383838383838387,1.0000088383863421,9.019058258600485e-06,0.38408484848484853,1.0000088383863421,2024-07-19 16:41:27,0.38383838383838387,,3.1
39,0.393939393939394,1.0000090709704519,2.4764846970352165e-05,0.39418181818181824,1.0000090709704519,2024-07-19 16:41:28,0.393939393939394,,3.1
40,0.4040404040404041,1.0000093035546156,6.799831744235824e-05,0.40427878787878796,1.0000093035546156,2024-07-19 16:41:29,0.4040404040404041,,3.1
41,0.4141414141414142,1.0000095361388335,0.00018669294496130947,0.4143757575757576,1.0000095361388335,2024-07-19 16:41:30,0.4141414141414142,,3.1
42,0.42424242424242425,1.0000097687231055,0.0005124690821944592,0.42447272727272733,1.0000097687231055,2024-07-19 16:41:31,0.42424242424242425,,3.1
43,0.43434343434343436,1.0000100013074316,0.0014059198755086346,0.43456969696969705,1.0000100013074316,2024-07-19 16:41:32,0.43434343434343436,,3.1
44,0.4444444444444445,1.0000102338918118,0.003851032355930265,0.4446666666666667,1.0000102338918118,2024-07-19 16:41:33,0.4444444444444445,,3.1
45,0.4545454545454546,1.000010466476246,0.010503844513285461,0.4547636363636364,1.000010466476246,2024-07-19 16:41:34,0.4545454545454546,,3.1
46,0.4646464646464647,1.0000106990607343,0.028322882044303343,0.46486060606060614,1.0000106990607343,2024-07-19 16:41:35,0.4646464646464647,,3.1
47,0.4747474747474748,1.0000109316452768,0.07410673632504772,0.4749575757575758,1.0000109316452768,2024-07-19 16:41:36,0.4747474747474748,,3.1
48,0.48484848484848486,1.0000111642298732,0.18017659335766997,0.4850545454545455,1.0000111642298732,2024-07-19 16:41:37,0.48484848484848486,,3.1
49,0.494949494949495,1.000011396814524,0.37635451749670756,0.49515151515151523,1.000011396814524,2024-07-19 16:41:38,0.494949494949495,,3.1
50,0.5050505050505051,1.0000116293992287,0.6236454825032938,0.5052484848484848,1.0000116293992287,2024-07-19 16:41:39,0.5050505050505051,,3.1
51,0.5151515151515152,1.0000118619839875,0.8198234066423317,0.5153454545454546,1.0000118619839875,2024-07-19 16:41:40,0.5151515151515152,,3.1
52,0.5252525252525253,1.0000120945688005,0.9258932636749531,0.5254424242424243,1.0000120945688005,2024-07-19 16:41:41,0.5252525252525253,,3.1
53,0.5353535353535354,1.0000123271536674,0.9716771179556968,0.535539393939394,1.0000123271536674,2024-07-19 16:41:42,0.5353535353535354,,3.1
54,0.5454545454545455,1.0000125597385885,0.9894961554867145,0.5456363636363637,1.0000125597385885,2024-07-19 16:41:43,0.5454545454545455,,3.1
55,0.5555555555555556,1.0000127923235638,0.9961489676440697,0.5557333333333333,1.0000127923235638,2024-07-19 16:41:44,0.5555555555555556,,3.1
56,0.5656565656565657,1.000013024908593,0.9985940801244912,0.565830303030303,1.000013024908593,2024-07-19 16:41:45,0.5656565656565657,,3.1
57,0.5757575757575758,1.0000132574936764,0.9994875309178055,0.5759272727272727,1.0000132574936764,2024-07-19 16:41:46,0.5757575757575758,,3.1
58,0.5858585858585859,1.0000134900788138,0.9998133070550387,0.5860242424242424,1.0000134900788138,2024-07-19 16:41:47,0.5858585858585859,,3.1
59,0.595959595959596,1.0000137226640056,0.9999320016825577,0.5961212121212122,1.0000137226640056,2024-07-19 16:41:48,0.595959595959596,,3.1
60,0.6060606060606061,1.000013955249251,0.9999752351530297,0.6062181818181819,1.000013955249251,2024-07-19 16:41:49,0.6060606060606061,,3.1
61,0.6161616161616162,1.000014187834551,0.9999909809417414,0.6163151515151515,1.000014187834551,2024-07-19 16:41:50,0.6161616161616162,,3.1
62,0.6262626262626263,1.0000144204199048,0.9999967154007615,0.6264121212121212,1.0000144204199048,2024-07-19 16:41:51,0.6262626262626263,,3.1
63,0.6363636363636365,1.0000146530053127,0.9999988038049525,0.6365090909090909,1.0000146530053127,2024-07-19 16:41:52,0.6363636363636365,,3.1
64,0.6464646464646465,1.000014885590775,0.9999995643667347,0.6466060606060606,1.000014885590775,2024-07-19 16:41:53,0.6464646464646465,,3.1
65,0.6565656565656566,1.0000151181762909,0.9999998413500787,0.6567030303030303,1.0000151181762909,2024-07-19 16:41:54,0.6565656565656566,,3.1
66,0.6666666666666667,1.0000153507618612,0.9999999422225181,0.6668000000000001,1.0000153507618612,2024-07-19 16:41:55,0.6666666666666667,,3.1
67,0.6767676767676768,1.0000155833474855,0.9999999789584693,0.6768969696969698,1.0000155833474855,2024-07-19 16:41:56,0.6767676767676768,,3.1
68,0.686868686868687,1.000015815933164,0.9999999923370492,0.6869939393939394,1.000015815933164,2024-07-19 16:41:57,0.686868686868687,,3.1
69,0.696969696969697,1.0000160485188965,0.9999999972092897,0.6970909090909091,1.0000160485188965,2024-07-19 16:41:58,0.696969696969697,,3.1
70,0.7070707070707072,1.000016281104683,0.999999998983673,0.7071878787878788,1.000016281104683,2024-07-19 16:41:59,0.7070707070707072,,3.1
71,0.7171717171717172,1.000016513690524,0.9999999996298718,0.7172848484848485,1.000016513690524,2024-07-19 16:42:00,0.7171717171717172,,3.1
72,0.7272727272727273,1.0000167462764187,0.9999999998652058,0.7273818181818182,1.0000167462764187,2024-07-19 16:42:01,0.7272727272727273,,3.1
73,0.7373737373737375,1.0000169788623676,0.9999999999509104,0.737478787878788,1.0000169788623676,2024-07-19 16:42:02,0.7373737373737375,,3.1
74,0.7474747474747475,1.0000172114483705,0.9999999999821225,0.7475757575757576,1.0000172114483705,2024-07-19 16:42:03,0.7474747474747475,,3.1
75,0.7575757575757577,1.0000174440344278,0.9999999999934892,0.7576727272727273,1.0000174440344278,2024-07-19 16:42:04,0.7575757575757577,,3.1
76,0.7676767676767677,1.0000176766205389,0.999999999997629,0.767769696969697,1.0000176766205389,2024-07-19 16:42:05,0.7676767676767677,,3.1
77,0.7777777777777778,1.0000179092067043,0.9999999999991365,0.7778666666666667,1.0000179092067043,2024-07-19 16:42:06,0.7777777777777778,,3.1
78,0.787878787878788,1.0000181417929237,0.9999999999996856,0.7879636363636364,1.0000181417929237,2024-07-19 16:42:07,0.787878787878788,,3.1
79,0.797979797979798,1.000018374379197,0.9999999999998854,0.7980606060606061,1.000018374379197,2024-07-19 16:42:08,0.797979797979798,,3.1
80,0.8080808080808082,1.0000186069655246,0.9999999999999583,0.8081575757575759,1.0000186069655246,2024-07-19 16:42:09,0.8080808080808082,,3.1
81,0.8181818181818182,1.0000188395519063,0.9999999999999849,0.8182545454545455,1.0000188395519063,2024-07-19 16:42:10,0.8181818181818182,,3.1
82,0.8282828282828284,1.0000190721383422,0.9999999999999944,0.8283515151515152,1.0000190721383422,2024-07-19 16:42:11,0.8282828282828284,,3.1
83,0.8383838383838385,1.000019304724832,0.999999999999998,0.8384484848484849,1.000019304724832,2024-07-19 16:42:12,0.8383838383838385,,3.1
84,0.8484848484848485,1.000019537311376,0.9999999999999993,0.8485454545454546,1.000019537311376,2024-07-19 16:42:13,0.8484848484848485,,3.1
85,0.8585858585858587,1.000019769897974,0.9999999999999998,0.8586424242424243,1.000019769897974,2024-07-19 16:42:14,0.8585858585858587,,3.1
86,0.8686868686868687,1.0000200024846262,1.0,0.868739393939394,1.0000200024846262,2024-07-19 16:42:15,0.8686868686868687,,3.1
87,0.8787878787878789,1.0000202350713325,1.0,0.8788363636363636,1.0000202350713325,2024-07-19 16:42:16,0.8787878787878789,,3.1
88,0.888888888888889,1.0000204676580928,1.0,0.8889333333333334,1.0000204676580928,2024-07-19 16:42:17,0.888888888888889,,3.1
89,0.8989898989898991,1.0000207002449073,1.0,0.8990303030303031,1.0000207002449073,2024-07-19 16:42:18,0.8989898989898991,,3.1
90,0.9090909090909092,1.0000209328317757,1.0,0.9091272727272728,1.0000209328317757,2024-07-19 16:42:19,0.9090909090909092,,3.1
91,0.9191919191919192,1.0000211654186983,1.0,0.9192242424242425,1.0000211654186983,2024-07-19 16:42:20,0.9191919191919192,,3.1
92,0.9292929292929294,1.0000213980056751,1.0,0.9293212121212122,1.0000213980056751,2024-07-19 16:42:21,0.9292929292929294,,3.1
93,0.9393939393939394,1.0000216305927059,1.0,0.9394181818181818,1.0000216305927059,2024-07-19 16:42:22,0.9393939393939394,,3.1
94,0.9494949494949496,1.0000218631797908,1.0,0.9495151515151515,1.0000218631797908,2024-07-19 16:42:23,0.9494949494949496,,3.1
95,0.9595959595959597,1.00002209576693,1.0,0.9596121212121212,1.00002209576693,2024-07-19 16:42:24,0.9595959595959597,,3.1
96,0.9696969696969697,1.000022328354123,1.0,0.969709090909091,1.000022328354123,2024-07-19 16:42:25,0.9696969696969697,,3.1
97,0.9797979797979799,1.0000225609413702,1.0,0.9798060606060607,1.0000225609413702,2024-07-19 16:42:26,0.9797979797979799,,3.1
98,0.98989898989899,1.0000227935286714,1.0,0.9899030303030304,1.0000227935286714,2024-07-19 16:42:27,0.98989898989899,,3.1
99,1.0,1.0000230261160268,1.0,1.0,1.0000230261160268,2024-07-19 16:42:28,1.0,,3.1
